model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType
finkel,25,3,6,100,2000,10000,1,672,7.067365870659382,3.116224632740007,5.037331615334417,-1.086190377415044,4,sampled..uniform,0.284937569,,1.4894888317844388
finkel,25,3,7,100,2000,10000,1,865,17.509795921046084,6.356246986423561,12.728053140304098,-1.574504205681577,4,sampled..uniform,0.358895021,,2.1792276714081225
finkel,25,3,8,100,2000,10000,1,1086,47.992545562832895,39.30996570718907,11.008631623204293,-2.3260517675604713,4,sampled..uniform,0.205876709,,5.617416920410185
finkel,25,3,9,100,2000,10000,1,1263,17931334022274287e12,17931334022274287e12,4.292571398656406,-7.150957410708462,4,sampled..uniform,0.205384003,,22.28350085053718
finkel,25,3,10,100,2000,10000,1,1212,51614117714977144e10,51614117714977144e10,2.1015998927850417,-15.809344743115787,4,sampled..uniform,0.213319754,,88.42109760504219
finkel,25,3,2,100,2000,10000,1,297,0.5089745825402873,0.8032677552942499,0.084974716208643,-0.37926788896260566,6,sampled..uniform,0.19774978,,1.1219081724101865
finkel,25,3,3,100,2000,10000,1,371,1.7212035386624072,1.8441862563557607,0.6191237459279325,-0.7421064636212863,6,sampled..uniform,0.201657381,,1.223503995806416
finkel,25,3,4,100,2000,10000,1,457,2.4354586512394967,1.5084563009424947,1.5962567029706496,-0.6692543526736483,6,sampled..uniform,0.213801585,,1.0965568017161635
finkel,25,3,5,100,2000,10000,1,589,5.101293957332783,2.441546078559277,3.589153144782136,-0.9294052660086306,6,sampled..uniform,0.201183965,,0.8676689940020091
finkel,25,3,6,100,2000,10000,1,690,6.891664112954623,3.048727879937444,4.922969504943607,-1.0800332719264283,6,sampled..uniform,0.238884985,,1.458189255473027
finkel,25,3,7,100,2000,10000,1,729,18.77175547078013,4.297191653678801,15.7891672994859,-1.3146034823845734,6,sampled..uniform,0.355504314,,2.006862521830146
finkel,25,3,8,100,2000,10000,1,969,23591183659661922e11,23591183659661922e11,8.475884067132245,-6.104588876510189,6,sampled..uniform,0.193478231,,4.822470327251541
finkel,25,3,9,100,2000,10000,1,1213,9264380374410484e11,9264380374410484e11,3.135652948254174,-10.600516633373251,6,sampled..uniform,0.188003417,,19.715826945686523
finkel,25,3,10,100,2000,10000,1,1133,-4804844961523622e28,-4804844961523622e28,1.7565735554697945,-11.574755278869826,6,sampled..uniform,0.186672198,,84.91796325921197
finkel,25,3,2,100,2000,10000,10,5030,0.3621748899412579,0.24369228353637984,0.09521081060142988,0.0232717958034482,1,sampled..uniform,0.306059278,,1.403655207481141
finkel,25,3,3,100,2000,10000,10,4985,1.693751723636366,1.4606418824238303,0.7568391230183772,-0.5237292818058414,1,sampled..uniform,0.295185649,,1.3653251009248024
finkel,25,3,4,100,2000,10000,10,5296,2.54884750666976,1.582277212047932,1.438878122815275,-0.472307828193447,1,sampled..uniform,0.357128349,,1.2866618136687487
finkel,25,3,5,100,2000,10000,10,5246,4.769806662125439,2.0380902839769632,3.385683020770676,-0.6539666426222002,1,sampled..uniform,0.349284946,,1.0846280519770486
finkel,25,3,6,100,2000,10000,10,5118,6.261775824065334,2.549101861045165,4.520459762615114,-0.8077857995949443,1,sampled..uniform,0.478589019,,1.675911548030184
finkel,25,3,7,100,2000,10000,10,5825,16.821901429690122,6.683942716112566,11.412321958206803,-1.2743632446292452,1,sampled..uniform,0.284756817,,2.8087716916759335
finkel,25,3,8,100,2000,10000,10,9832,4460208160654831e12,4460208160654831e12,11.690701106106355,-5.74049493280963,1,sampled..uniform,0.26094106,,6.575203714111829
finkel,25,3,9,100,2000,10000,10,13897,18297067903387043e12,18297067903387043e12,3.8038229580914633,-10.875847279782633,1,sampled..uniform,0.290406491,,22.211228152538492
finkel,25,3,10,100,2000,10000,10,11835,2141950801537376e13,2141950801537376e13,1.965354538917331,-16.49940433509127,1,sampled..uniform,0.31759031,,88.89788627134968
finkel,25,3,2,100,2000,10000,10,5198,0.3879737396502927,0.23456688558354352,0.1441530187387237,0.009253835328025574,2,sampled..uniform,0.286263279,,1.3867431504431156
finkel,25,3,3,100,2000,10000,10,5010,1.4091600041979042,0.9407291618906848,0.8280908245615562,-0.3596599822543369,2,sampled..uniform,0.348947551,,1.2324755398618736
finkel,25,3,4,100,2000,10000,10,5079,2.47938383446744,1.3020048772804602,1.6787985581954186,-0.5014196010084386,2,sampled..uniform,0.482085276,,1.284959407819266
finkel,25,3,5,100,2000,10000,10,5039,5.669209432699671,1.8305357648953393,4.472406962908657,-0.6337332951043261,2,sampled..uniform,0.277179475,,1.0303274431005243
finkel,25,3,6,100,2000,10000,10,5071,7.420838611980174,1.8092209732969,6.265385100913133,-0.6537674622298605,2,sampled..uniform,0.287916691,,1.580351317050594
finkel,25,3,7,100,2000,10000,10,5782,17.106205791113027,6.668411776985572,11.783840861421398,-1.3460468472939453,2,sampled..uniform,0.289141365,,2.801014190903595
finkel,25,3,8,100,2000,10000,10,9793,144.43037979651547,131.06293655831013,15.749743513914527,-2.382300275709197,2,sampled..uniform,0.310814857,,7.236969864843337
finkel,25,3,9,100,2000,10000,10,12449,8422735863967295e12,8422735863967295e12,5.487171836959854,-14.633970298284634,2,sampled..uniform,0.270915889,,23.99306016489421
finkel,25,3,10,100,2000,10000,10,11025,,,,,2,sampled..uniform,0.250824772,SingularException
finkel,25,3,2,100,2000,10000,10,4840,0.4337641669665252,0.4501011736536208,0.12395890542210834,-0.1402959121092039,4,sampled..uniform,0.306393995,,1.2986183496248418
finkel,25,3,3,100,2000,10000,10,5147,1.6373033649427418,1.2944955394358293,0.8222462487456806,-0.47943842323876806,4,sampled..uniform,0.337262725,,1.3488478680959335
finkel,25,3,4,100,2000,10000,10,5156,2.5882954964071105,1.6200242253087198,1.5482287061731494,-0.5799574350747592,4,sampled..uniform,0.447002093,,1.2816462536002384
finkel,25,3,5,100,2000,10000,10,5060,5.358780998684741,1.7850454294364555,4.2605229517711924,-0.6867873825229058,4,sampled..uniform,0.288316473,,0.9789025857855992
finkel,25,3,6,100,2000,10000,10,5218,6.917062709289844,2.647230523948534,5.1093992851429295,-0.8395670998016198,4,sampled..uniform,0.273247073,,1.514965729682368
finkel,25,3,7,100,2000,10000,10,5835,24.081911946491573,3.2301905495276864,21.721310141584883,-0.8695887446209982,4,sampled..uniform,0.275200888,,2.3455026390970755
finkel,25,3,8,100,2000,10000,10,10771,35.82640257198708,20.59397163433511,16.951165958142077,-1.7187350204901068,4,sampled..uniform,0.295940938,,5.686372032323579
finkel,25,3,9,100,2000,10000,10,13630,7168384069809988e11,7168384069809988e11,4.104732196439407,-7.277872640177991,4,sampled..uniform,0.263677671,,20.588129225335702
finkel,25,3,10,100,2000,10000,10,13436,7277706681658219e12,7277706681658219e12,2.3643322357168692,-19.299520197469366,4,sampled..uniform,0.227258937,,85.32603846732393
finkel,25,3,2,100,2000,10000,10,4857,0.37295939963976027,0.2816129321238511,0.12700878840063143,-0.03566232088472225,6,sampled..uniform,0.301507792,,1.3730011343987756
finkel,25,3,3,100,2000,10000,10,4905,1.6627433550474002,1.2352151071180428,0.8576747200175512,-0.4301464720881938,6,sampled..uniform,0.471326508,,1.4390495568559327
finkel,25,3,4,100,2000,10000,10,5250,2.520835143545146,1.6823608541353512,1.3866649808911604,-0.5481906914813657,6,sampled..uniform,0.275801267,,1.1851637785243745
finkel,25,3,5,100,2000,10000,10,5323,4.886868756498309,1.7614059697326787,3.7089960428531064,-0.5835332560874753,6,sampled..uniform,0.285348811,,0.9853662782106187
finkel,25,3,6,100,2000,10000,10,5091,7.165846316521604,2.039250032867574,5.901527394978924,-0.7749311113248929,6,sampled..uniform,0.297272468,,1.4694987800416894
finkel,25,3,7,100,2000,10000,10,5866,19.186339711836297,3.729446233065192,16.56242812859036,-1.1055346498192498,6,sampled..uniform,0.273774813,,1.9102949971091516
finkel,25,3,8,100,2000,10000,10,9759,57.01300754693685,50.80525240703112,8.43037314827219,-2.222618008366462,6,sampled..uniform,0.33807023,,4.656170221160604
finkel,25,3,9,100,2000,10000,10,12853,4980926117298412e11,4980926117298412e11,4.092125328798018,-7.019368688750587,6,sampled..uniform,0.28482375,,20.63729661386698
finkel,25,3,10,100,2000,10000,10,13435,18421998747766777e11,18421998747766777e11,3.2255016473951184,-12.082833579300328,6,sampled..uniform,0.273299258,,84.38563826070258
finkel,25,3,2,100,2000,10000,50,9198,0.6017262659383775,0.10013600895898334,0.29809166410968035,0.20349859286971372,1,sampled..uniform,0.899214536,,1.6155056434414918
finkel,25,3,3,100,2000,10000,50,7050,1.6247991547078726,0.7880730853761525,1.0415590417837164,-0.2048329724519962,1,sampled..uniform,0.662079727,,1.467561767808
finkel,25,3,4,100,2000,10000,50,6741,2.5796400190309177,1.371924968100992,1.6331058881451421,-0.42539083721521653,1,sampled..uniform,0.719809622,,1.3772481782269508
finkel,25,3,5,100,2000,10000,50,6296,5.5294689578736245,1.4674582050020035,4.458837198349187,-0.3968264454775669,1,sampled..uniform,0.692117278,,1.1563589922364497
finkel,25,3,6,100,2000,10000,50,5762,7.7097418642491755,1.8552133701601288,6.402876423036306,-0.54834792894726,1,sampled..uniform,0.627188622,,1.5934248700735667
finkel,25,3,7,100,2000,10000,50,7090,21.07602805717496,3.214280183324129,18.68002658033005,-0.8182787064792207,1,sampled..uniform,0.617072586,,2.425519144288265
finkel,25,3,8,100,2000,10000,50,28770,39.78257431406006,31.865859150800482,9.955836665339925,-2.0391215020803544,1,sampled..uniform,0.66453575,,5.965215301871479
finkel,25,3,9,100,2000,10000,50,64332,214.32111425016814,212.98727523868382,4.493461350282463,-3.159622338798096,1,sampled..uniform,0.585197159,,22.999509241347255
finkel,25,3,10,100,2000,10000,50,56054,-3039818225949604e27,-3039818225949604e27,1.9699770386714868,-18.768175105365017,1,sampled..uniform,0.500571265,,90.28808361817379
finkel,25,3,2,100,2000,10000,50,9293,0.40734730679148695,0.08376741068916033,0.17490187063507354,0.14867802546725306,2,sampled..uniform,0.872555286,,1.5400407960919733
finkel,25,3,3,100,2000,10000,50,6770,1.466675881877035,0.9175198217066417,0.7967149822774119,-0.2475589221070187,2,sampled..uniform,0.627361476,,1.322844053970809
finkel,25,3,4,100,2000,10000,50,6421,2.374379336887377,1.323778077299989,1.426506146326269,-0.3759048867388809,2,sampled..uniform,0.658995807,,1.4241312442868426
finkel,25,3,5,100,2000,10000,50,6246,5.054016929720521,1.5423054911779872,3.9737662936401477,-0.46205485509761435,2,sampled..uniform,0.683322711,,1.178286894524211
finkel,25,3,6,100,2000,10000,50,5970,6.410959618677266,2.1318771277393616,4.919811762050972,-0.6407292711130675,2,sampled..uniform,0.634875487,,1.528035084195773
finkel,25,3,7,100,2000,10000,50,6866,22.67261404586345,4.051570137061893,19.430257910168375,-0.8092140013668149,2,sampled..uniform,0.631575264,,2.117216291263637
finkel,25,3,8,100,2000,10000,50,26328,42.22697724947215,21.259552676611882,22.68617825839477,-1.7187536855345047,2,sampled..uniform,0.577421412,,4.723970104227956
finkel,25,3,9,100,2000,10000,50,70208,17920960174524968e12,17920960174524968e12,4.788880262215408,-6.9811433929931,2,sampled..uniform,0.752829195,,19.56532118512143
finkel,25,3,10,100,2000,10000,50,67278,,,,,2,sampled..uniform,0.529796175,SingularException
finkel,25,3,2,100,2000,10000,50,8980,0.4447855944740128,0.11670842929581732,0.22053120926216366,0.10754595591603186,4,sampled..uniform,0.696229813,,1.4892651655452362
finkel,25,3,3,100,2000,10000,50,6539,1.3749975505477252,0.7602047721640239,0.8096781646248442,-0.194885386241143,4,sampled..uniform,0.644238994,,1.301900020917934
finkel,25,3,4,100,2000,10000,50,6671,2.5319508979780188,0.9374926730301922,1.8760201488968486,-0.281561923949022,4,sampled..uniform,0.680605094,,1.3507093754265411
finkel,25,3,5,100,2000,10000,50,6183,5.243532029938691,1.610087798539583,4.206527440372464,-0.5730832089733553,4,sampled..uniform,0.935500842,,1.078915266815278
finkel,25,3,6,100,2000,10000,50,5874,7.7283620163687985,1.88226653082141,6.400589698377975,-0.5544942128305878,4,sampled..uniform,1.030934272,,1.5961600078775309
finkel,25,3,7,100,2000,10000,50,6567,22.5038320183634,3.7617722551956168,19.74465488982105,-1.0025951266532676,4,sampled..uniform,0.778841298,,1.9808524828963703
finkel,25,3,8,100,2000,10000,50,29436,28.44444401787082,22.959734969845687,7.43044467397293,-1.9457356259478007,4,sampled..uniform,0.913257133,,5.16032238670288
finkel,25,3,9,100,2000,10000,50,67191,16188009881219836e11,16188009881219836e11,2.937468117718773,-10.591674082051465,4,sampled..uniform,0.529701746,,21.233775754744464
finkel,25,3,10,100,2000,10000,50,63862,7800643101188506e11,7800643101188506e11,2.456593088176709,-12.077931339978694,4,sampled..uniform,0.468412197,,84.94621025445588
finkel,25,3,2,100,2000,10000,50,9105,0.5183191127672128,0.29542178600599495,0.24690140544974581,-0.024004078688528,6,sampled..uniform,0.681303137,,1.4222592785706631
finkel,25,3,3,100,2000,10000,50,7071,1.5083647502115995,0.8435995054329997,0.8868334275521051,-0.2220681827735051,6,sampled..uniform,0.654311352,,1.4045088029840178
finkel,25,3,4,100,2000,10000,50,6117,2.549933210699799,1.258252140221948,1.7011933138921158,-0.40951224341426523,6,sampled..uniform,0.661026804,,1.3543132214536857
finkel,25,3,5,100,2000,10000,50,6321,6.261714016367454,1.6599922566005347,5.159798556313491,-0.5580767965465705,6,sampled..uniform,0.648194985,,1.074327439972947
finkel,25,3,6,100,2000,10000,50,6033,7.199740659984409,2.1550885550732954,5.671452767492692,-0.6268006625815805,6,sampled..uniform,0.710909826,,1.4683411685258334
finkel,25,3,7,100,2000,10000,50,6578,29.46158748569068,2.8507884791597617,27.454012762918524,-0.8432137563876129,6,sampled..uniform,0.794978705,,2.325348397989169
finkel,25,3,8,100,2000,10000,50,30704,30.597739029393516,22.899711014637756,9.730489403124423,-2.0324613883686626,6,sampled..uniform,0.580596615,,5.2310912036951285
finkel,25,3,9,100,2000,10000,50,58769,798661027556088e13,798661027556088e13,3.8758700023986017,-10.736508485581211,6,sampled..uniform,0.576082154,,22.44818781126079
finkel,25,3,10,100,2000,10000,50,66020,7741882693599637e11,7741882693599637e11,2.733916911463567,-15.368898528385332,6,sampled..uniform,0.478344885,,85.930190453911
finkel,25,3,2,100,2000,10000,200,11954,0.5317120455330858,0.0013074582933116363,0.2495261785107545,0.28087840872901965,1,sampled..uniform,2.333837765,,1.7132948058241373
finkel,25,3,3,100,2000,10000,200,8601,1.833721302991836,0.6766849892058454,1.1853320864218393,-0.028295772635848863,1,sampled..uniform,2.13283354,,1.7070401447687333
finkel,25,3,4,100,2000,10000,200,6817,2.6837794630913665,0.9320127717975079,1.9257674025426132,-0.1740007112487544,1,sampled..uniform,2.066249189,,1.5342512837359965
finkel,25,3,5,100,2000,10000,200,6581,5.811076922242015,1.3413876947468004,4.815581777804869,-0.3458925503096541,1,sampled..uniform,2.161716541,,1.1568022446231696
finkel,25,3,6,100,2000,10000,200,6348,6.8201311789328285,1.9584140143268185,5.3867829523894555,-0.5250657877834447,1,sampled..uniform,2.262365871,,1.6129292585209303
finkel,25,3,7,100,2000,10000,200,7348,22.033954103209982,2.8138118691677674,19.965155148060443,-0.745012914018226,1,sampled..uniform,1.973274414,,2.2906447093530664
finkel,25,3,8,100,2000,10000,200,62789,31.471855187045254,20.247725160309923,13.144993393419531,-1.920863366684201,1,sampled..uniform,1.923607414,,5.727807635382801
finkel,25,3,9,100,2000,10000,200,177702,3272796727775926e27,3272796727775926e27,7.254783696703109,-16.769632533631903,1,sampled..uniform,1.432142703,,22.471591721085655
finkel,25,3,10,100,2000,10000,200,245171,9770068395336734e26,9770068395336734e26,2.91698493313613,-28.253143105916788,1,sampled..uniform,1.225730973,,88.12133065827592
finkel,25,3,2,100,2000,10000,200,12134,0.6015435734558212,-0.0012438167831973213,0.3003707619060391,0.3024166283329795,2,sampled..uniform,2.121806972,,1.6943412900641701
finkel,25,3,3,100,2000,10000,200,8415,1.890718650211106,0.8004319386500836,1.1140466510967073,-0.023759939535684872,2,sampled..uniform,2.188413527,,1.66129396357115
finkel,25,3,4,100,2000,10000,200,6923,2.4375784711282376,0.9596044460236399,1.7480449386754016,-0.27007091357080326,2,sampled..uniform,2.241116379,,1.4880072988357655
finkel,25,3,5,100,2000,10000,200,6767,5.564723116313536,1.3630263265635802,4.5494157625260705,-0.347718972776114,2,sampled..uniform,2.251664006,,1.2118473683820414
finkel,25,3,6,100,2000,10000,200,6048,7.59004625196129,1.8235022891280392,6.411127768487139,-0.6445838056538877,2,sampled..uniform,2.053435826,,1.5735660274651875
finkel,25,3,7,100,2000,10000,200,7328,15.423963686832128,4.331992014853144,11.97735888294774,-0.8853872109687579,2,sampled..uniform,1.889078231,,2.500064013041973
finkel,25,3,8,100,2000,10000,200,66045,30.43092519290046,23.03956738758366,9.35513785732803,-1.9637800520112312,2,sampled..uniform,2.015852988,,5.590830538621013
finkel,25,3,9,100,2000,10000,200,240545,14920765884111875e9,14920765884111875e9,3.7354925585334398,-6.736627803982344,2,sampled..uniform,1.775983699,,24.75457033355454
finkel,25,3,10,100,2000,10000,200,271315,22218333372478948e11,22218333372478948e11,1.9861012799411135,-19.27081226927834,2,sampled..uniform,1.381086019,,92.57665790408538
finkel,25,3,2,100,2000,10000,200,12225,0.6265300138112786,-0.03485029036673623,0.3305467814887445,0.3308335226892703,4,sampled..uniform,2.145655997,,1.7449236624149131
finkel,25,3,3,100,2000,10000,200,7798,1.545494409024701,0.5023981749395018,1.0215609021299747,0.021535331955224328,4,sampled..uniform,2.01574399,,1.8242332240546424
finkel,25,3,4,100,2000,10000,200,6834,2.556829696169995,0.945371325689401,1.8095958845716424,-0.1981375140910484,4,sampled..uniform,2.216253991,,1.5721357789058583
finkel,25,3,5,100,2000,10000,200,6521,5.988184947763181,1.247285072812236,5.172603940088924,-0.43170406513797854,4,sampled..uniform,2.269977018,,1.096649781200558
