model,mod,M,MEquiv,r,sampType,mhType,hpl,nIter,useForward,overlap,isFuzzed,rejuv,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,v0101,v0202,v0303,v0404,v0505,v0606,v0707,v0808,v0909,v1010,v1111,v1212,v1313,v1414,v1515,v1616,v1717,v1818,v1919,v2020,v0102,v0203,v0304,v0405,v0506,v0607,v0708,v0809,v0910,v1011,v1112,v1213,v1314,v1415,v1516,v1617,v1718,v1819,v1920,v0103,v0204,v0305,v0406,v0507,v0608,v0709,v0810,v0911,v1012,v1113,v1214,v1315,v1416,v1517,v1618,v1719,v1820
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,9,-3.4199427776605256,0.056362127,0,,1.3013050409422006e30,1.3013050409422006e30,0.5039385421403824,-15.529398016081803,0.5275975972710348,-0.11187337699918487,-0.16299853880478032,-0.28519280820371207,-0.40648419989594364,2.4428446478564725,-0.02636076537847787,-0.03907537799292071,-0.1432234852132912,-0.08909485781892512,0.2132247193706541,-0.008016257818828976,0.17521026509924198,-0.01702824692824889,-0.36727785802773116,-0.05256856671591503,0.06239404176214869,-0.012521506604721289,1.7645053067550356,-0.040036204327237535,0.1582142361470773,0.05255765200561751,0.0011800136789586295,4.437342591868191e-31,0.00528935691912495,0.8324344462861228,0.014719680503136698,0.09509065899142567,0.0477087903394718,0.007355291303248689,0.06937314169777571,0.04127636798287319,0.09390222821207844,0.028783385402055207,0.00945816541604225,0.46150930672265816,0.02317997364414506,0.02356499114218498,3.0814879110195774e-33,0.042272707275260266,0.011164136255900322,-0.0009021341207547575,-3.0173929624703703e-30,1.3090160646011165e-30,-0.015150102895168736,-0.01441538099727954,-0.001054979685271081,-0.008345353370689756,-0.0029092496567427865,0.006105102996851094,-0.012481100333887236,-0.004270993919542788,0.006113162320085028,-0.004058812649717482,-0.006514954583831587,0.0035726375583753273,0.004193968949795362,1.1093356479670479e-32,3.019858152799186e-32,0.001923416758317753,-1.2202692127637526e-30,2.8769280302561383e-5,2.189089011988308e-30,0.0011323607670885444,0.07609857394282214,0.006389452121158697,0.0008517906940631436,0.0064799914216815135,-0.0023290734413460843,-0.010597371464100155,-0.016911192904538196,-0.0071611831077398784,0.016213904572107855,0.004809506705946224,0.02605783927268503,-6.779273404243071e-33,-0.005259281053426818
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,0,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,10,-2.049133631376759,0.059527919,0,,5.174305934297008e30,5.174305934297008e30,0.1499382962523715,-14.064517246792537,0.48190438298628235,-0.11701716838361875,-0.15937789405095382,-0.0809905216193012,-0.02118380651372176,-0.5988656557928005,-0.42138402234074757,0.1169405454936081,0.0017098900822549723,0.09434405156831516,-0.10372375779708687,-1.001286251622135,0.06439803112608189,-0.06741645552328546,-0.020649877914153347,-0.487991783852578,-0.20412714213238914,-1.9611487769663771,1.5214317803984505,0.21144785035565272,2.4563010869614406,0.020594464281810197,0.050992087186972325,0.04239681305116088,0.030132345707789533,2.062910268268375,0.0005741424057646891,0.022982482635245244,0.027527002480217,0.0678940101990013,0.6212879632300667,5.048709793414476e-29,0.06684928926543174,0.07329551465957335,7.703719777548943e-34,0.7455822054085139,0.0040358012806148945,3.1554436208840472e-30,9.663546088957395e-30,1.232595164407831e-30,-0.052467841511390584,-0.0036611598880194568,-0.004122860004546604,-0.006207692806057316,-0.053329451559364464,0.007898323780040104,-0.0005188385524400827,-0.00025657654559500847,0.002944394976386538,0.01823389996462495,-1.7749370367472766e-29,-1.3568407569801402e-29,0.0031877737461120156,-1.1401505270772437e-32,-5.7007526353862184e-33,-0.008123849083245918,-6.133393538093367e-30,5.5220263365470826e-30,3.4512664603419266e-30,0.04858440036229994,0.006368914564089487,0.0017998778619995025,0.050635353310219525,-0.0012113032537745118,-0.01609833242730894,0.00022391291335913983,0.01046895276424707,0.004332888776216972,3.944304526105059e-31,0.01282781254403003,2.9187853493177438e-30,5.300159206953673e-32,-0.044413002929804074,9.583427403270886e-32,3.6484816866471798e-31,-1.0733438691663393e-29,1.9721522630525295e-30
Block PF,block,320,40,3,,,,,,,,,20,2,2019-01-22T19:04:14.367,1,13.277411686139242,0.11874516,0,,Inf,Inf,26.481444691803546,-26.07258729867734,-3.7563866907042733,0.2929343241262421,1.1335526583878406,0.5329439474503328,0.37767914354623505,-0.09709820700435179,-0.24379806482428013,1.1889263939381207,-0.8877717344021083,0.3643510511029261,-3.8360487284083726,-0.3099643479530121,1.5613445028960735,-0.09515215635310237,1.2400610043524933,0.70903542138951,-0.13698673421095542,0.003480581495964752,-1.2704071660734533,-13.277411686139242,5.7208297953405294e-12,1.633794335737629e-13,4.900934038445795e-13,6.739920915110349e-6,8.506563007656083e-8,0.000205589193972249,7.888609052210118e-31,7.888609052210118e-31,4.930380657631324e-32,0.4910580365057559,18.24086348354085,0.46434477297212373,1.100608960729098e-8,2.2837596627861838e-8,1.1767076021961718e-7,0.0016011008606732764,3.775580364955123e-5,0.0002734685847274253,0.0,0.0,-9.667812221414728e-13,-2.82968518942315e-13,0.0,7.563167534697475e-7,-4.172138243128103e-6,0.0,7.888609052210118e-31,1.9721522630525295e-31,0.0,0.10383862169086994,-1.479234163842543,0.0,-2.3314552835393303e-9,-3.938481530110737e-8,0.0,-0.00014314330471907946,-3.3352101086378714e-6,0.0,0.0,1.6744375017326458e-12,0.0,0.0,-3.721660380331033e-5,0.0,0.0,1.9721522630525295e-31,0.0,0.0,-0.40997850887333354,0.0,0.0,2.6990171780270363e-8,0.0,0.0,-7.09675916788625e-5,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,2,2019-01-22T19:04:14.367,2,-5.390729225387302,0.101678803,0,,NaN,NaN,NaN,NaN,4.670592777246142,1.8228593796621249,-1.2228071882704743,-0.16283966358501356,-0.5264268517949642,3.990479395380345,-0.7617121425519526,0.40274283347767814,-0.047462620191566884,0.39636031741679545,-5.605246760421743,0.782824404070751,NaN,NaN,NaN,3.8742788248585645,-0.20480623260561526,0.0011864642283088145,-1.2434381568994846,5.390729225387302,9.625655466141191e-6,1.629655418771049e-8,6.890880200239987e-7,0.0004731662658387445,3.839439439594646e-5,0.006690541538941964,0.00017995456672151327,0.06300931173603767,0.021875843968699533,1.4860643564301076e-7,9.079181253381062e-7,2.2203202155470964e-6,NaN,NaN,NaN,0.09410266965294228,0.0030072610406727185,0.03729709520622273,0.0,0.0,3.960618838474486e-7,1.059705631509638e-7,0.0,-0.00012003524595566591,0.000506615080152445,0.0,0.0031329424586724474,0.03711999332944625,0.0,3.6730294240243154e-7,-1.4198118072229404e-6,0.0,NaN,NaN,0.0,-0.0011020118818013552,0.005402691151215116,0.0,0.0,2.5754463431785275e-6,0.0,0.0,-0.0016067875995505081,0.0,0.0,0.0018409105545071224,0.0,0.0,-5.74398841742261e-7,0.0,0.0,NaN,0.0,0.0,-0.03212094858202424,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,2,2019-01-22T19:04:14.367,3,3.726769447369349,0.144213351,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.092912573013105,-3.726769447369349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,2,2019-01-22T19:04:14.367,4,0.2001018295953898,0.150426235,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.12412054107685,-0.2001018295953898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,2,2019-01-22T19:04:14.367,5,4.726911079560045,0.180443432,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.863036629895053,-4.726911079560045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,2,2019-01-22T19:04:14.367,6,8.142074788094593,0.165149965,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.170513136773256,-8.142074788094593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,2,2019-01-22T19:04:14.367,7,2.8730597077529865,0.139410121,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.9284421029373022,-2.8730597077529865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,2,2019-01-22T19:04:14.367,8,5.916207788757199,0.137436747,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5351875300228417,-5.916207788757199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,2,2019-01-22T19:04:14.367,9,-3.4199427776605256,0.151571147,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.223115021432375,3.4199427776605256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,2,2019-01-22T19:04:14.367,10,-2.049133631376759,0.1577717,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5485128382517077,2.049133631376759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,1,13.277411686139242,3.189062863,0,,3.50567090771067e26,3.50567090771067e26,0.9426946924657935,-14.618410403306466,-0.14338419611800646,0.051288002288542245,-0.32691428440759385,-0.06459450537028344,-0.4019132624114896,-1.9281356571012724,0.33750241066891995,-0.17349494959205725,0.06938265020520085,-0.1393140439840852,-0.14536132514730582,0.40815934036433976,-0.08273356400479193,-0.4976687579664316,0.14603811608500283,-0.8084959966782677,0.17866662524046184,0.04229323221735515,-0.21847240467350293,-1.4627953674827694,1.1717630412487368,0.04674139275725762,1.262177448353619e-29,0.015963948065286043,0.0011684191638150503,2.307779888702578,0.004137689663107481,0.16674865084932833,0.02605833972147556,0.01331161874318395,1.7501757390032215,0.0022492203815881683,0.03228876534249008,6.358932118468038e-5,0.011584872294184709,1.226281410926023,0.0967058066388644,0.0035812737978406575,0.004677654937301398,1.135959703518257e-28,-0.02132897231655674,1.2148457940403582e-29,-4.338734978715565e-30,-0.00015830176411420153,-0.001618462399290684,-0.0061021734537934115,0.006499391662065106,0.0035734718148832667,-0.0003326105004254156,-0.007511594688832582,-0.01671393435393949,-0.003720934975482377,-0.00020459985233110584,-0.00014311849723426474,0.02347065961118625,0.03991993484659556,-0.004585995924620665,0.0009553236846654785,8.993014319519535e-30,4.7331654313260715e-31,-0.0016606247258473914,-4.930380657631324e-31,-0.027364013256779774,-0.00023265047079629023,-0.0412232197571749,-0.001346908070570382,-0.005971269859209458,-0.04395228376052929,0.0005216932764773281,0.10065303996167174,3.1473481467064956e-5,0.0018383844344793884,-5.014100635361949e-5,-0.0023662644386892046,0.003739502744714742,-0.0019269041455532848,-2.070759876205156e-30
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,2,-5.390729225387302,6.162422459,0,,3.155103816939603e26,3.155103816939603e26,0.15705038860791282,-7.3721394964810285,0.5610227971741537,0.024882425510555528,-0.18295423925192367,-0.10416102958434781,-0.06458782005705688,0.7118238577224094,-0.022152948123377092,-0.04045475097988571,-0.09528197626047952,0.00783018140173708,0.5400784488300518,-0.12030805140379774,0.09305391884562741,-0.5808730050411413,-0.1404957720147637,0.44007485329070917,-0.024300286118124514,0.029525273927324847,-0.2634016744716925,-0.150974596166499,1.3124115289469862,0.042937264596978886,0.05897144105688053,0.016678253073785662,0.052551565179427176,0.7043473118548021,0.045340668547542574,0.032310414014444046,0.02688608262954927,0.038645777901406206,1.961778462249158,0.02476241481325705,0.009338227847379879,1.262177448353619e-29,0.01631521815478689,1.153592522821101,0.029966177457905214,0.025063552875605462,0.0009277160851712953,0.02483820108899467,0.05571258807132903,-0.004362350016816051,-0.003260291819641007,0.005256993174786602,0.035755791811071774,0.009197983206857711,-0.00045946820450387145,-0.0064913255910534155,-0.0018737219385900235,-0.036991673411603,-0.008620488940159663,-0.0012323785811892878,-4.6345578181734445e-31,7.691393825904866e-31,-0.004062487844001287,0.041677033226358434,-0.005503769042371938,-9.366377134362671e-5,-0.0010098659815342263,-0.01213293312920184,0.00439986515573894,0.001223749538655981,0.005472742106823459,0.008090867520096861,-0.041269486841125025,-0.0013084828140470977,0.0012900784075113112,-0.010788584392944583,0.005882181736593436,0.009041383221578547,-2.6821270777514404e-30,-0.0013468131867898504,4.7331654313260715e-31,0.008879213254801436,-0.0028110857018642786,-0.0009516106527774637,-0.0013454694501837759
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,3,3.726769447369349,3.810287651,0,,8.455678229398137e28,8.455678229398137e28,0.1236961107127141,-13.803996738348804,0.2686528560466497,0.010539696717402736,0.009167336496705758,0.03792791224102521,-0.037057424251343285,-0.8242250536827753,-0.02436627549384962,-0.7087439369685562,-0.060775972953784674,0.06471269161715831,0.2341943431132263,0.2697780067112481,0.04105532422995095,-0.10409398495675948,0.20363030815557126,0.2075937031981189,0.06997632272881837,0.42811886920016207,-1.5084424314851304,-0.02351043125806873,1.355994877506956,0.019319908071664883,0.06801719871410868,0.010420479308218544,0.06666873311138885,1.4414697516239823,0.018326613660610416,3.1554436208840472e-30,0.020673281493585223,0.026166257298199193,1.9544605315446344,4.930380657631324e-32,0.02253755035931017,0.10812059940096484,0.012820927880814847,1.1213360900200973,0.0075151497422301485,3.1554436208840472e-30,3.1554436208840472e-30,0.03532345472610176,0.012727906515144709,0.0013438053263230892,-0.005667058037368689,-0.0010743837223517979,-0.03474502723020094,0.03823222730658346,-1.4593926746588719e-30,2.4849118514461875e-30,0.003156905745488182,-0.03284065499906682,-1.7256332301709635e-32,1.232595164407831e-32,0.006282951687430663,0.0034356106024048456,0.012844214164285906,-0.0021368388140579884,-6.310887241768095e-31,3.1554436208840472e-30,-1.2227344030925683e-30,-0.0891506631731408,0.000730845047906786,0.004092037299404884,-0.02343799114481137,0.003489507607894664,-1.9721522630525296e-32,0.003526532278466105,2.5637979419682885e-31,-0.009802366303479053,-3.2047474274603606e-32,0.0001528584636573252,-1.2818989709841442e-31,-0.001186181714134196,-0.06908627088418608,0.0015474681754400665,0.0,-6.310887241768095e-31,-1.2227344030925683e-30
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,4,0.2001018295953898,4.009871587,0,,1.292891430763695e30,1.292891430763695e30,0.12863350519305825,-15.377462818813928,0.9136511111223715,-0.16736494956179326,-0.16344208525437132,0.06813914109632946,0.006666045683829225,0.46341338327195913,-0.2231646217048528,0.07772690123628223,-0.05504935879361905,-0.07510222431945346,0.039720226004880566,-0.026409153844436872,0.020097225234651184,-0.007799669361397893,0.039272290367117435,-0.4549837349431547,0.22696678109820123,-0.0698233071576122,-0.29713297510593417,3.8491246513573385,0.8395855650769444,0.0017142130039016286,0.12005621772437743,0.021217750742856697,0.00862063458303025,0.6585059135165032,3.0814879110195774e-33,0.02850843820996289,0.03174255952056034,0.01586027453144887,1.3701015749275314,0.03349159963544128,0.03099642783411238,0.046967266192945195,0.038455457168609396,2.1951646515411607,0.016600580340020186,0.0075407545559347255,7.099748146989106e-30,1.9799990749840914e-5,-0.00475897481036784,-0.0045510848519914925,0.0021941670441645513,0.0065713848870968886,-0.010019946444173752,-1.232595164407831e-33,-6.625199008692091e-33,0.004105645083142464,0.0023589761433508508,-0.018397209012607062,-0.011581181724287676,-0.007355058808481864,-0.009344928826305329,0.0015504901570340549,0.03475669131386882,0.030100847636550576,-0.00015874587732181826,4.821912283163435e-30,-4.969823702892375e-30,0.04680626842545076,-0.0006086332999555625,-0.0042916246382439915,-0.011187644228390269,9.860761315262648e-33,-0.0300465997986116,1.8488927466117467e-33,-0.004550652908883549,-0.026857714824018764,0.001143610348050843,0.02696882143814654,0.009159991740515966,0.004617204941878134,0.0968902227324968,-0.004013315481105821,0.021391918772201698,-9.269115636346889e-31,-2.599224305227164e-5
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,5,4.726911079560045,4.540143521,0,,2.200577411280796,2.479094555183484,0.2057819992077584,-0.4842991431104461,-0.5703457707114814,-0.00284834868398387,-0.00612409518666901,-0.06660498951645355,-0.033947656624003564,0.23198242372538957,0.062074862178808754,-0.030184758611669693,0.0919426757524906,0.012812418982905749,1.0761712144890985,-0.036088003563078175,0.036809015193936645,0.012733540264175947,0.07678319883167281,0.2551157839845404,0.1432631841899905,-0.07199504734144746,-0.10503820384836082,-0.23749655826487892,2.44397579962866,0.038090310696795165,0.023376579663876428,0.03818448392597627,0.037203926863647985,1.0995663834502738,0.11000027658775563,0.02277102502892309,0.037287854243884505,0.033702056461810646,0.9991039933052227,0.0390889363826833,0.04612592076418393,0.036285201254232215,0.036002570254463136,0.5505492276793665,0.05312205912263693,0.009872408286418994,0.2616019339614427,0.0022616132301640363,0.0890700357024044,0.00014343836255551764,-0.013220367477218423,0.003977965031042027,0.03168603646754072,0.016022703180347125,-0.0003254120148291726,-0.005781797251355361,-0.00531245061150425,-0.012504073115597931,-0.03517356949140059,-0.0032910708271565656,0.005020771465195634,0.0019030490677795682,-0.008938913898854468,-0.0057976964515060415,0.00526586186350807,-0.00039737689740242165,0.00047922553363724974,-0.01115180246230197,-0.0015625379173974429,0.00823404402565649,0.014095643191060514,-0.005838572319116104,0.017999850151356654,0.008325668556649247,0.001033218823322327,0.01626525948079044,0.0023935225757261936,0.0008759224144299246,-0.005187707889265822,0.011014759115664907,-0.009383649521567644,0.0044772300781273046,-0.009715146805179029,-0.00648843950462676,0.0004484966800538616
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,6,8.142074788094593,4.30367281,0,,5.6090734523370714e26,5.6090734523370714e26,0.07298400286436582,-7.86490684205843,0.07958751334060477,-0.6843770308334447,0.32009362336812686,0.05799745369780229,0.09901516218265582,-0.1430734307934851,0.0012536972352421571,0.1484324487047548,0.03800755559116775,-0.06100970963010521,0.3277852687028904,0.030112691827893112,0.06068077390612303,-0.16315431502779898,0.17006851656277,-0.9036203621534837,0.04869766383807028,-0.049887043354200244,-0.05217839221955689,0.1249791503595521,1.011979121378628,0.0007345368875583506,7.099748146989106e-30,0.019905624183558873,0.017500713873347992,1.7088909370366645,0.01633592478712581,0.04481590522530213,0.055211454631048554,0.04257950233836794,0.4010031677097984,0.025166639120948867,0.03273127943757825,0.02691051054858683,0.003019290765820841,0.7898874137567113,0.058149640547955864,0.011646131095915176,0.021403157047010332,0.021181244224024887,0.004436233449950412,-2.9582283945787943e-31,-4.141519752410312e-31,0.0034847522558711106,-0.03246935103406764,0.015874837931609632,-0.0029236435851738764,0.012854144178958854,-0.0072098359248780235,0.005281170220713224,0.030038860357463216,-0.003571980030121952,-0.0009855445661479153,0.0004264651665791781,0.009068501063742287,0.06884758432402095,-0.0056376680013429095,-0.0010982586922060676,0.0006730782085360832,1.1438483125704673e-30,0.0007877963720004662,-1.7749370367472766e-30,0.0033804534909577036,0.001028165251048278,-0.04379858692439212,-0.004819572330426378,0.0058470203197769155,0.0015012056225404372,-0.0013759674677725547,0.006191335397627361,-0.002310763313385379,-0.0014955291046570172,0.0009577217421538498,0.0009635747856103137,0.003840310438156294,0.0016661771362684041,0.0016507517691720177
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,2,2019-01-22T19:04:14.367,7,2.8730597077529865,3.315523228,0,,2.488745890801959e28,2.488745890801959e28,0.17100867907895095,-26.63768419642713,0.44828809880196374,0.9000902009823444,-0.04773529638154095,-0.05262112831083865,0.10475490827939193,-0.7022357455911679,0.8597107917060347,0.08857092017748514,-0.05795735207307806,-0.8671303666821331,-0.4779735069572004,-0.08463397463670674,-0.02589287823882014,-0.02995433729372987,0.07734670810416411,0.22532797499515417,-0.16744516539039012,-0.01743277169344548,-0.07725086725471053,0.07682184946988846,1.6618715401778166,1.232595164407831e-30,0.05531517785249394,0.02161803609396079,0.028827044164467908,1.46618673844702,3.1554436208840472e-30,0.016452716925927726,0.004854080457231814,1.9721522630525295e-31,2.608554749793773,0.020140607786783893,0.02149520773666291,0.053735316387737035,1.9721522630525295e-29,1.1312654412859162,0.0374061166197968,0.03577467100986016,0.025544778550251265,0.03407533106653526,1.8883357918727972e-30,-5.842501079293119e-31,0.0006876857040601955,-0.002906623773285659,0.027220610382104833,1.3410635388757202e-30,-1.735493991486226e-30,0.0006411092531159517,1.5777218104420237e-31,1.9721522630525296e-32,0.031241722130113288,-0.0029084946009163004,-0.0045181797147992595,8.184431891667997e-30,2.415886522239349e-31,0.002176624133887269,-0.004305281878407044,-0.004198975206130227,0.007215847410380905,0.03828893070282834,-1.0600318413907346e-30,-0.0006671467724524325,0.036546374586955754,1.3410635388757202e-30,-0.023393143014662207,-6.310887241768095e-31,4.338734978715565e-31,-0.0008507883392367519,-3.944304526105059e-32,0.021911303003805973,0.0030516218202269432,3.293494279297724e-30,0.025215639522979023,0.0,0.03926669147661305,0.0028798445692042687,-0.008326962385455978
